venue_1,venue_2,season_0,season_1,season_2,season_3,season_4,average_score_before_match_team2,win_percent_before_team2,lose_percent_before_team2,head2head_win_percent,head2head_draw_percent,head2head_lost_percent,win_percent_diff,ELO_before_match_team2,ELO_before_diff,draw_percent_before_team2,is_opponent_big6,average_score_before_match_team1,average_score_before_match_diff,Cluster,match_type,win_rate_type
0.0,1.0,0.0,1.0,1.0,1.0,0.0,-1.8079432709286098,0.0,1.0,0.7,0.2,0.1,0.5,-0.08595763597380829,0.8667065814060111,0.0,0.0,1.6,1.6,1,Weak Opponent,Low Win Rate
0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.3515883201594073,0.4,0.2,0.7,0.2,0.1,-2.7755575615628914e-16,-0.780760626164029,1.2550645395137805,0.4,0.0,2.0,0.3999999999999999,2,Strong Opponent,High Win Rate
1.0,0.0,0.0,1.0,1.0,1.0,0.0,-1.5380018220426077,0.0,0.8,0.7142857142857143,0.1428571428571428,0.1428571428571428,1.5000000000000002,-2.1261542671915294,1.9955403333491377,0.2,0.0,2.4,2.2,1,Weak Opponent,Low Win Rate
0.0,1.0,0.0,1.0,1.0,1.0,1.0,-1.8079432709286098,0.0,0.0,0.75,0.25,0.0,-0.5,0.0962870102378639,-0.4855766964693519,0.0,0.0,0.0,0.0,2,Strong Opponent,High Win Rate
1.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.4582360264985992,0.0,0.0,0.5,0.4,0.1,2.0,0.0962870102378639,-0.41279887522458436,1.0,0.0,3.0,2.0,1,Weak Opponent,Low Win Rate
1.0,0.0,0.0,1.0,1.0,1.0,1.0,-1.1330896487136044,0.0,0.5,0.6666666666666666,0.3333333333333333,0.0,0.7499999999999999,-0.07991488448784625,-0.3108530019373823,0.5,0.0,2.0,1.5,1,Weak Opponent,Low Win Rate
0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.8914712179314114,0.6666666666666666,0.3333333333333333,0.2,0.4,0.4,-1.3333333333333333,0.23840206334495956,-0.4732073687791156,0.0,1.0,1.6666666666666667,-0.3333333333333332,0,Average Opponent,Diverse Win Rate
1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.5663248401464167,0.75,0.0,0.6,0.2,0.2,-1.7499999999999998,0.48502209367890503,-0.6094753989430123,0.25,0.0,1.5,-1.0,0,Average Opponent,Diverse Win Rate
0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.08164687127340489,0.4,0.4,0.5,0.1,0.4,-0.5,0.008325625393070201,-0.2613925207632272,0.2,1.0,1.8,0.4000000000000001,2,Strong Opponent,High Win Rate
1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.7012955645894179,0.8,0.0,0.2,0.1,0.7,-2.0,0.9227371836634854,-0.779074740952614,0.2,1.0,1.4,-1.2000000000000002,0,Average Opponent,Diverse Win Rate
0.0,1.0,0.0,1.0,1.0,1.0,1.0,-0.4582360264985992,0.2,0.4,0.8333333333333334,0.0,0.1666666666666666,-0.5,0.12951239307953047,-0.4613386950824846,0.4,0.0,1.2,0.1999999999999999,2,Strong Opponent,High Win Rate
1.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.18829457761259716,0.2,0.2,0.6,0.3,0.1,-0.5,-0.10383167603149102,-0.33499180619210717,0.6,0.0,1.2,0.0,2,Strong Opponent,High Win Rate
0.0,1.0,0.0,1.0,1.0,1.0,1.0,-1.2680603731566056,0.0,0.6,0.5,0.5,0.0,0.5,-0.6388479782339159,0.062098178396964,0.4,0.0,1.6,1.2000000000000002,1,Weak Opponent,Low Win Rate
1.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.18829457761259716,0.2,0.2,0.5,0.1666666666666666,0.3333333333333333,0.0,0.19751040100101178,-0.3551791834676212,0.6,0.0,1.6,0.4000000000000001,2,Strong Opponent,High Win Rate
0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.3515883201594073,0.4,0.2,0.2,0.2,0.6,-0.5,0.2799856712812914,-0.46160238506535933,0.4,1.0,1.4,-0.2000000000000001,2,Strong Opponent,High Win Rate
1.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.4582360264985992,0.2,0.4,0.7,0.2,0.1,0.0,-0.3873759664656936,-0.1701986208849361,0.4,0.0,1.4,0.3999999999999999,2,Strong Opponent,High Win Rate
0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.8914712179314114,0.6,0.2,0.5,0.4,0.1,-0.5,0.8235009233428008,-0.7350996322971027,0.2,0.0,1.8,-0.1999999999999999,0,Average Opponent,Diverse Win Rate
1.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.7281774753846012,0.2,0.6,0.6,0.2,0.2,0.4999999999999997,-0.5320067300593917,0.10351996173986928,0.2,0.0,1.8,1.0,1,Weak Opponent,Low Win Rate
0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.8914712179314114,0.6,0.2,0.7,0.2,0.1,-0.9999999999999998,0.3332862380094736,-0.39898780032072334,0.2,0.0,1.2,-0.8,0,Average Opponent,Diverse Win Rate
1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.08164687127340489,0.4,0.4,0.3,0.4,0.3,-2.7755575615628914e-16,0.1294847122944537,-0.19608738619529087,0.2,1.0,1.8,0.4000000000000001,2,Strong Opponent,High Win Rate
0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.6215297690454094,0.6,0.4,0.75,0.0,0.25,-0.5,-0.8501099843537342,0.36163010427685527,0.0,0.0,2.0,0.1999999999999999,2,Strong Opponent,High Win Rate
1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.8914712179314114,0.6,0.2,0.8,0.2,0.0,-0.5,0.6127017740894195,-0.4253932111046533,0.2,0.0,2.0,0.0,2,Strong Opponent,High Win Rate
1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.08164687127340489,0.4,0.4,0.6,0.4,0.0,-2.7755575615628914e-16,1.0244105065197542,-0.5732129759353634,0.2,0.0,2.0,0.6000000000000001,2,Strong Opponent,High Win Rate
0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.3515883201594073,0.4,0.2,0.5,0.2,0.3,-2.7755575615628914e-16,-0.015059483267471202,-0.09936830790881263,0.4,0.0,2.0,0.3999999999999999,2,Strong Opponent,High Win Rate
1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.1614126668174136,0.6,0.0,0.2,0.5,0.3,-0.5,2.07840351570823,-1.1918991580299447,0.4,1.0,2.0,-0.2000000000000001,0,Average Opponent,Diverse Win Rate
0.0,1.0,0.0,1.0,1.0,1.0,1.0,-1.2680603731566056,0.0,0.6,0.6,0.2,0.2,1.5000000000000002,-0.5722956437693786,0.289109278150726,0.4,0.0,2.4,2.0,1,Weak Opponent,Low Win Rate
1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.8914712179314114,0.6,0.2,0.4,0.2,0.4,0.0,0.8244950787580956,-0.44772443848376375,0.2,1.0,2.4,0.3999999999999999,0,Average Opponent,Diverse Win Rate
0.0,1.0,0.0,1.0,1.0,1.0,1.0,-0.7281774753846012,0.2,0.6,0.5714285714285714,0.4285714285714285,0.0,0.4999999999999997,-1.4573596181389357,0.7354868955265498,0.2,0.0,1.8,1.0,1,Weak Opponent,Low Win Rate
1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.8914712179314114,0.6,0.2,0.8,0.2,0.0,0.0,-0.35491272607564983,0.13710114751463962,0.2,0.0,2.4,0.3999999999999999,2,Strong Opponent,High Win Rate
0.0,1.0,0.0,1.0,1.0,1.0,1.0,-0.18829457761259716,0.2,0.2,0.4,0.5,0.1,1.0000000000000002,-0.5444840682421843,0.36100438419938824,0.6,0.0,2.4,1.2,1,Weak Opponent,Low Win Rate
1.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.9981189242706034,0.2,0.8,0.8,0.0,0.2,1.0000000000000002,-1.5050801892392023,0.9074904877353671,0.0,0.0,2.4,1.7999999999999998,1,Weak Opponent,Low Win Rate
0.0,1.0,0.0,1.0,1.0,1.0,1.0,-0.9981189242706034,0.0,0.4,0.8,0.2,0.0,1.5000000000000002,0.023690038987034187,0.2093449542055176,0.6,0.0,2.4,1.7999999999999998,1,Weak Opponent,Low Win Rate
1.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.7281774753846012,0.2,0.6,0.7,0.2,0.1,1.5000000000000002,-0.6643430691731486,0.6180384440129496,0.2,0.0,3.0,2.2,1,Weak Opponent,Low Win Rate
0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.4313541157034155,0.8,0.2,0.3,0.4,0.3,-2.7755575615628914e-16,1.6275267567062892,-0.5034201971319407,0.0,1.0,3.0,0.6000000000000001,0,Average Opponent,Diverse Win Rate
1.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.7281774753846012,0.2,0.6,0.6666666666666666,0.3333333333333333,0.0,1.5000000000000002,-1.7144783080783925,1.435254617399942,0.2,0.0,3.0,2.2,1,Weak Opponent,Low Win Rate
0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.7012955645894179,0.8,0.0,0.1,0.1,0.8,-2.7755575615628914e-16,3.3603203104122477,-1.2061690894684207,0.2,1.0,3.0,0.3999999999999999,0,Average Opponent,Diverse Win Rate
1.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.18829457761259716,0.4,0.6,0.7142857142857143,0.1428571428571428,0.1428571428571428,0.5,-1.5447214507003435,1.5278090460628715,0.0,0.0,2.6,1.4,1,Weak Opponent,Low Win Rate
0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.8914712179314114,0.6,0.2,0.4285714285714285,0.1428571428571428,0.4285714285714285,0.0,0.6625704707577073,0.48962232033889314,0.2,0.0,2.6,0.6000000000000001,2,Strong Opponent,High Win Rate
1.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.18829457761259716,0.4,0.6,0.2,0.2,0.6,-2.7755575615628914e-16,1.792239461020402,-0.2640560808165987,0.0,1.0,2.0,0.8,2,Strong Opponent,High Win Rate
0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.3515883201594073,0.4,0.2,0.7,0.3,0.0,-0.5,-1.061518070796986,1.318020746689239,0.4,0.0,1.6,0.0,2,Strong Opponent,High Win Rate
0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.1614126668174136,0.6,0.0,0.7,0.2,0.1,-1.4999999999999996,-0.3620306690779074,0.87715979088279,0.4,0.0,1.2,-1.0000000000000002,2,Strong Opponent,High Win Rate
0.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.8079432709286098,0.0,0.0,0.9,0.1,0.0,-0.5,0.0962870102378639,-0.4855766964693519,0.0,0.0,0.0,0.0,2,Strong Opponent,High Win Rate
1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.2411784623614217,1.0,0.0,0.8333333333333334,0.1666666666666666,0.0,-2.9999999999999996,0.2553834177674615,-0.660243467456794,0.0,0.0,0.0,-3.0,0,Average Opponent,Diverse Win Rate
0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.2411784623614217,1.0,0.0,0.4,0.3,0.3,-1.7499999999999998,0.33785185837644066,-0.648206147961952,0.0,1.0,1.5,-1.5,0,Average Opponent,Diverse Win Rate
1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.9081384413086028,0.0,0.3333333333333333,0.7,0.2,0.1,0.33333333333333326,-0.0925211816774307,-0.40041280977604865,0.6666666666666666,0.0,1.3333333333333333,0.6666666666666666,2,Strong Opponent,High Win Rate
0.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.1330896487136044,0.0,0.5,0.5,0.2,0.3,0.7499999999999999,-0.1954082088087179,-0.26352494684353717,0.5,0.0,1.75,1.25,1,Weak Opponent,Low Win Rate
1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.7281774753846012,0.2,0.6,0.1,0.2,0.7,0.4999999999999997,-0.2806753027733486,-0.15276836643149228,0.2,1.0,2.0,1.2,1,Weak Opponent,Low Win Rate
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6215297690454094,0.4,0.0,0.625,0.375,0.0,-2.7755575615628914e-16,0.5406171147093909,-0.6569130295196232,0.6,0.0,2.0,0.1999999999999999,2,Strong Opponent,High Win Rate
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8914712179314114,0.6,0.2,0.2,0.2,0.6,-0.5,0.5830817648928855,-0.5995926934751052,0.2,1.0,2.0,0.0,0,Average Opponent,Diverse Win Rate
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.08164687127340489,0.4,0.4,1.0,0.0,0.0,0.5,0.08785437063280377,-0.21159380161167674,0.2,0.0,2.4,1.0,2,Strong Opponent,High Win Rate
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3515883201594073,0.4,0.2,0.5,0.4,0.1,0.5,0.22790856587059222,-0.1533454673915798,0.4,0.0,2.4,0.7999999999999998,2,Strong Opponent,High Win Rate
1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.4582360264985992,0.2,0.4,0.375,0.125,0.5,1.0000000000000002,0.2809221007633096,-0.1379777212910787,0.4,0.0,2.4,1.4,1,Weak Opponent,Low Win Rate
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.1614126668174136,0.6,0.0,0.4,0.2,0.4,0.5,0.8121653228627986,-0.28644316943519427,0.4,1.0,3.0,0.7999999999999998,2,Strong Opponent,High Win Rate
1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.18829457761259716,0.4,0.6,0.7,0.2,0.1,0.5,-0.3625109327229249,0.3443298953984632,0.0,0.0,2.6,1.4,1,Weak Opponent,Low Win Rate
1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.9981189242706034,0.2,0.8,0.75,0.125,0.125,0.4999999999999997,-0.40775107481589434,0.35258234348227313,0.0,0.0,2.0,1.4,1,Weak Opponent,Low Win Rate
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6215297690454094,0.6,0.4,0.6,0.4,0.0,-0.9999999999999998,-0.6781127769288515,0.546188023278631,0.0,0.0,1.6,-0.1999999999999999,2,Strong Opponent,High Win Rate
1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.2680603731566056,0.0,0.6,0.7,0.1,0.2,0.5,-1.5196670849993248,1.0207928254339433,0.4,0.0,1.6,1.2000000000000002,1,Weak Opponent,Low Win Rate
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.08164687127340489,0.4,0.4,0.3,0.4,0.3,-0.5,0.7500954425057588,-0.054608701515115536,0.2,1.0,1.6,0.2000000000000001,2,Strong Opponent,High Win Rate
1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.5380018220426077,0.0,0.8,0.5,0.4,0.1,0.9999999999999999,0.05010207740219855,0.3669482580399417,0.2,0.0,2.0,1.8,1,Weak Opponent,Low Win Rate
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.1614126668174136,0.6,0.0,0.0,0.0,0.0,-0.5,-0.41941686026141295,0.6010167370927652,0.4,0.0,2.0,-0.2000000000000001,2,Strong Opponent,High Win Rate
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.08164687127340489,0.4,0.4,0.8,0.2,0.0,0.5,-0.7748798760197746,0.8072889928655869,0.2,0.0,2.4,1.0,1,Weak Opponent,Low Win Rate
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.08164687127340489,0.4,0.4,0.3,0.4,0.3,0.5,0.30835318884639834,0.21839045045721722,0.2,1.0,2.4,1.0,2,Strong Opponent,High Win Rate
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6215297690454094,0.6,0.4,0.5,0.2,0.3,-0.5,0.5128095156891425,0.14699364133493642,0.0,0.0,2.0,0.1999999999999999,2,Strong Opponent,High Win Rate
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.08164687127340489,0.2,0.0,0.1,0.2,0.7,0.0,-0.5470108788819505,0.7668263399462176,0.8,1.0,1.6,0.2000000000000001,2,Strong Opponent,High Win Rate
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6215297690454094,0.6,0.4,0.4,0.4,0.2,-0.9999999999999998,0.6639789894513269,-0.037181776447604425,0.0,0.0,1.6,-0.1999999999999999,2,Strong Opponent,High Win Rate
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3515883201594073,0.4,0.2,1.0,0.0,0.0,-1.0,-0.49096621814069236,0.5674839255970573,0.4,0.0,1.2,-0.4000000000000001,2,Strong Opponent,High Win Rate
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.7012955645894179,0.8,0.0,0.6666666666666666,0.3333333333333333,0.0,-2.0,2.149089074232049,-0.7191081740937162,0.2,0.0,1.2,-1.4,0,Average Opponent,Diverse Win Rate
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.08164687127340489,0.4,0.4,0.2,0.2,0.6,-0.5,0.7959958512033539,0.11686865587694789,0.2,1.0,1.6,0.2000000000000001,2,Strong Opponent,High Win Rate
0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.4582360264985992,0.2,0.4,0.4444444444444444,0.1111111111111111,0.4444444444444444,0.0,-0.7038885315749553,0.9134153164263658,0.4,0.0,1.4,0.3999999999999999,2,Strong Opponent,High Win Rate
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.4313541157034155,0.8,0.2,0.4,0.3,0.3,-1.5000000000000002,1.8798497002302579,-0.6459973177871802,0.0,1.0,1.4,-1.0,0,Average Opponent,Diverse Win Rate
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6215297690454094,0.6,0.4,0.5,0.4,0.1,-0.9999999999999998,0.5025679247359977,0.0986448255538427,0.0,0.0,1.4,-0.4000000000000001,2,Strong Opponent,High Win Rate
0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.7281774753846012,0.2,0.6,1.0,0.0,0.0,0.0,-0.0715061718752163,0.5550932147655432,0.2,0.0,1.4,0.5999999999999999,2,Strong Opponent,High Win Rate
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.1614126668174136,0.6,0.0,0.9,0.0,0.1,-0.9999999999999998,1.226142996856076,-0.14174089090226405,0.4,0.0,1.4,-0.8000000000000003,0,Average Opponent,Diverse Win Rate
0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.4582360264985992,0.2,0.4,0.8571428571428571,0.1428571428571428,0.0,0.0,-0.5190486571458364,0.8396057049141177,0.4,0.0,1.6,0.6000000000000001,2,Strong Opponent,High Win Rate
0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.7281774753846012,0.2,0.6,0.7,0.2,0.1,0.0,-0.6216026785385246,0.8419197266719283,0.2,0.0,1.8,1.0,1,Weak Opponent,Low Win Rate
1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.18829457761259716,0.2,0.2,0.7,0.3,0.0,0.4999999999999997,-1.5244566881338542,1.3438531595173488,0.6,0.0,2.2,1.0000000000000002,1,Weak Opponent,Low Win Rate
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.08164687127340489,0.4,0.4,0.6666666666666666,0.2222222222222222,0.1111111111111111,-0.5,-1.620113946769146,1.4533329784566709,0.2,0.0,1.8,0.4000000000000001,2,Strong Opponent,High Win Rate
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8914712179314114,0.6,0.2,0.3,0.4,0.3,-0.9999999999999998,1.375617291625483,-0.18992801342329513,0.2,1.0,1.8,-0.1999999999999999,0,Average Opponent,Diverse Win Rate
0.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.5380018220426077,0.0,0.8,0.7,0.1,0.2,0.5,-3.0775839645676886,2.2749592629142734,0.2,0.0,1.8,1.6,1,Weak Opponent,Low Win Rate
0.0,1.0,1.0,0.0,0.0,0.0,1.0,-1.8079432709286098,0.0,0.0,0.3,0.4,0.3,-0.5,0.0962870102378639,-0.4855766964693519,0.0,1.0,0.0,0.0,2,Strong Opponent,High Win Rate
1.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.8079432709286098,0.0,1.0,0.7,0.3,0.0,-0.5,-0.03629332937013408,-0.4855766964693519,0.0,0.0,0.0,0.0,2,Strong Opponent,High Win Rate
1.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.1330896487136044,0.0,0.5,1.0,0.0,0.0,-0.5,-0.02440048047621568,-0.49210508245366724,0.5,0.0,0.5,0.0,2,Strong Opponent,High Win Rate
0.0,1.0,1.0,0.0,0.0,0.0,1.0,-0.9081384413086028,0.0,0.3333333333333333,0.3,0.5,0.2,0.33333333333333326,-0.08545517711646754,-0.371961331594751,0.6666666666666666,0.0,1.3333333333333333,0.6666666666666666,2,Strong Opponent,High Win Rate
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5540444068239088,0.5,0.25,0.75,0.125,0.125,-0.5,0.27879741626205146,-0.5092865150947982,0.25,0.0,1.75,0.0,2,Strong Opponent,High Win Rate
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.8914712179314114,0.6,0.2,0.1,0.2,0.7,-0.5,0.41248746820190957,-0.4837692934456098,0.2,1.0,2.0,0.0,0,Average Opponent,Diverse Win Rate
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.08164687127340489,0.4,0.4,0.75,0.25,0.0,0.5,-0.020231917670093,-0.1445736667881816,0.2,0.0,2.6,1.2000000000000002,1,Weak Opponent,Low Win Rate
0.0,1.0,1.0,0.0,0.0,0.0,1.0,-1.5380018220426077,0.0,0.8,0.4,0.1,0.5,2.0,-0.267809207540775,0.09308360122084008,0.2,0.0,3.0,2.8,1,Weak Opponent,Low Win Rate
0.0,1.0,1.0,0.0,0.0,0.0,1.0,-1.5380018220426077,0.0,0.8,0.4,0.4,0.2,2.0,-0.2907318227320257,0.13376615772351863,0.2,0.0,3.0,2.8,1,Weak Opponent,Low Win Rate
1.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.5380018220426077,0.0,0.8,0.7,0.3,0.0,1.5000000000000002,-0.8179946794407322,0.38568787166766144,0.2,0.0,2.6,2.4,1,Weak Opponent,Low Win Rate
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.6215297690454094,0.4,0.0,0.4,0.3,0.3,0.5,0.9522256239977632,-0.4034606012928902,0.6,1.0,2.6,0.8,2,Strong Opponent,High Win Rate
1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.18829457761259716,0.2,0.2,0.2,0.2,0.6,0.4999999999999997,0.35619579629522474,-0.08216824662496207,0.6,1.0,2.2,1.0000000000000002,2,Strong Opponent,High Win Rate
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.08164687127340489,0.4,0.4,1.0,0.0,0.0,-0.5,-0.06890221967338318,0.17802214277169828,0.2,0.0,1.8,0.4000000000000001,2,Strong Opponent,High Win Rate
1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.4582360264985992,0.2,0.4,0.8,0.1,0.1,0.0,-0.9018996820017398,0.6636536580739929,0.4,0.0,1.8,0.8,1,Weak Opponent,Low Win Rate
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.8914712179314114,0.6,0.2,0.5,0.3,0.2,-0.5,0.014421080347356799,0.36694272085829144,0.2,0.0,2.2,0.2000000000000001,2,Strong Opponent,High Win Rate
1.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.2680603731566056,0.0,0.6,0.5,0.4,0.1,0.9999999999999999,0.05390834815445013,0.3642001031382871,0.4,0.0,2.2,1.8000000000000005,1,Weak Opponent,Low Win Rate
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6215297690454094,0.6,0.4,0.3,0.4,0.3,-0.5,1.3840701760276644,-0.3818439476489549,0.0,1.0,2.0,0.1999999999999999,0,Average Opponent,Diverse Win Rate
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.08164687127340489,0.4,0.4,0.8,0.1,0.1,-2.7755575615628914e-16,0.2282706335245973,0.1891150250376491,0.2,0.0,1.8,0.4000000000000001,2,Strong Opponent,High Win Rate
0.0,1.0,1.0,0.0,0.0,0.0,1.0,-0.4582360264985992,0.2,0.4,0.75,0.25,0.0,0.4999999999999997,-0.19904380612832298,0.44678697872513945,0.4,0.0,1.8,0.8,1,Weak Opponent,Low Win Rate
1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.18829457761259716,0.4,0.6,1.0,0.0,0.0,-2.7755575615628914e-16,-0.2671622663065131,0.5000295061921546,0.0,0.0,1.8,0.6000000000000001,2,Strong Opponent,High Win Rate
1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.9981189242706034,0.2,0.8,0.4,0.1,0.5,0.0,-1.417848596048218,1.1805337933540954,0.0,0.0,1.4,0.7999999999999999,1,Weak Opponent,Low Win Rate
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.6215297690454094,0.6,0.4,0.8,0.2,0.0,-0.5,-0.32175115668793847,0.793686278457483,0.0,0.0,2.0,0.1999999999999999,2,Strong Opponent,High Win Rate
0.0,1.0,1.0,0.0,0.0,0.0,1.0,-0.9981189242706034,0.0,0.4,1.0,0.0,0.0,1.5000000000000002,-0.6406565137430656,0.97465661797623,0.6,0.0,2.6,2.0,1,Weak Opponent,Low Win Rate
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8914712179314114,0.6,0.2,0.2,0.2,0.6,-0.5,2.4703952346967792,-0.8748240200428782,0.2,1.0,2.0,0.0,0,Average Opponent,Diverse Win Rate
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.08164687127340489,0.4,0.4,0.7777777777777778,0.1111111111111111,0.1111111111111111,-0.5,-1.3942932478122605,1.1202541785973381,0.2,0.0,1.4,0.0,2,Strong Opponent,High Win Rate
1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.7281774753846012,0.2,0.6,0.3,0.3,0.4,0.4999999999999997,1.938061608239058,-0.7057498880672672,0.2,1.0,1.8,1.0,2,Strong Opponent,High Win Rate
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.08164687127340489,0.4,0.4,0.8,0.1,0.1,-0.5,-0.5090122997575496,0.5270037027969072,0.2,0.0,1.2,-0.1999999999999999,2,Strong Opponent,High Win Rate
0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.1614126668174136,0.6,0.0,0.2,0.4,0.4,-1.4999999999999996,2.585600783655201,-1.1849487728777681,0.4,1.0,0.6,-1.6,0,Average Opponent,Diverse Win Rate
0.0,1.0,1.0,0.0,0.0,0.0,1.0,-1.5380018220426077,0.0,0.8,0.8,0.1,0.1,0.0,-0.37188212796161657,0.47918088364686645,0.2,0.0,0.8,0.6000000000000001,2,Strong Opponent,High Win Rate
1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.4313541157034155,0.8,0.2,0.7777777777777778,0.2222222222222222,0.0,-1.5000000000000002,-1.1504675738583416,0.9237614961617393,0.0,0.0,1.4,-1.0,2,Strong Opponent,High Win Rate
1.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.2680603731566056,0.0,0.6,0.3,0.5,0.2,0.0,-1.1259714656194169,0.9042454428757043,0.4,0.0,0.8,0.4,1,Weak Opponent,Low Win Rate
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.8914712179314114,0.6,0.2,0.6,0.4,0.0,-0.9999999999999998,-0.4445449764446465,0.6712003063828303,0.2,0.0,1.4,-0.6000000000000001,2,Strong Opponent,High Win Rate
1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.2411784623614217,1.0,0.0,0.4,0.4,0.2,-1.5000000000000002,2.7146040643823603,-1.0550735236072426,0.0,1.0,2.0,-1.0,0,Average Opponent,Diverse Win Rate
0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.1614126668174136,0.6,0.0,0.2,0.2,0.6,-0.5,2.5697984799700655,-1.1159115619180904,0.4,1.0,1.8,-0.4000000000000001,0,Average Opponent,Diverse Win Rate
