date,time,comp,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,match report,notes,sot,pkatt,season,team,url
2015-12-26,12:45,Premier League,Matchweek 18,Sat,Away,L,0,2,Stoke City,,,59.0,27426.0,Michael Carrick,4-2-3-1,Kevin Friend,Match Report,,6.0,0.0,2015-2016,Manchester United,https://fbref.com/en/squads/19538871/2015-2016/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2015-12-28,17:30,Premier League,Matchweek 19,Mon,Home,D,0,0,Chelsea,,,67.0,75275.0,Wayne Rooney,4-2-3-1,Martin Atkinson,Match Report,,2.0,0.0,2015-2016,Manchester United,https://fbref.com/en/squads/19538871/2015-2016/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2016-01-02,15:00,Premier League,Matchweek 20,Sat,Home,W,2,1,Swansea City,,,55.0,75415.0,Wayne Rooney,4-2-3-1,Jonathan Moss,Match Report,,6.0,0.0,2015-2016,Manchester United,https://fbref.com/en/squads/19538871/2015-2016/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2016-01-12,19:45,Premier League,Matchweek 21,Tue,Away,D,3,3,Newcastle Utd,,,46.0,49673.0,Wayne Rooney,4-2-3-1,Mike Dean,Match Report,,4.0,1.0,2015-2016,Manchester United,https://fbref.com/en/squads/19538871/2015-2016/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2016-01-17,14:05,Premier League,Matchweek 22,Sun,Away,W,1,0,Liverpool,,,47.0,43865.0,Wayne Rooney,4-2-3-1,Mark Clattenburg,Match Report,,1.0,0.0,2015-2016,Manchester United,https://fbref.com/en/squads/19538871/2015-2016/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2016-01-23,15:00,Premier League,Matchweek 23,Sat,Home,L,0,1,Southampton,,,55.0,75408.0,Wayne Rooney,3-4-1-2,Mike Jones,Match Report,,1.0,0.0,2015-2016,Manchester United,https://fbref.com/en/squads/19538871/2015-2016/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2016-02-02,20:00,Premier League,Matchweek 24,Tue,Home,W,3,0,Stoke City,,,47.0,75234.0,Wayne Rooney,4-2-3-1,Roger East,Match Report,,5.0,0.0,2015-2016,Manchester United,https://fbref.com/en/squads/19538871/2015-2016/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2016-02-07,16:00,Premier League,Matchweek 25,Sun,Away,D,1,1,Chelsea,,,51.0,41434.0,Wayne Rooney,4-2-3-1,Michael Oliver,Match Report,,7.0,0.0,2015-2016,Manchester United,https://fbref.com/en/squads/19538871/2015-2016/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2016-02-13,12:45,Premier League,Matchweek 26,Sat,Away,L,1,2,Sunderland,,,66.0,41687.0,Wayne Rooney,4-2-3-1,Andre Marriner,Match Report,,6.0,0.0,2015-2016,Manchester United,https://fbref.com/en/squads/19538871/2015-2016/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2016-02-28,14:05,Premier League,Matchweek 27,Sun,Home,W,3,2,Arsenal,,,39.0,75329.0,Michael Carrick,4-1-4-1,Craig Pawson,Match Report,,5.0,0.0,2015-2016,Manchester United,https://fbref.com/en/squads/19538871/2015-2016/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2016-03-02,20:00,Premier League,Matchweek 28,Wed,Home,W,1,0,Watford,,,61.0,75272.0,Juan Mata,4-2-3-1,Mike Jones,Match Report,,3.0,0.0,2015-2016,Manchester United,https://fbref.com/en/squads/19538871/2015-2016/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2016-03-06,16:00,Premier League,Matchweek 29,Sun,Away,L,0,1,West Brom,,,53.0,24878.0,Michael Carrick,4-1-4-1,Mike Dean,Match Report,,1.0,0.0,2015-2016,Manchester United,https://fbref.com/en/squads/19538871/2015-2016/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2016-03-20,16:00,Premier League,Matchweek 31,Sun,Away,W,1,0,Manchester City,,,46.0,54557.0,Michael Carrick,4-1-4-1,Michael Oliver,Match Report,,4.0,0.0,2015-2016,Manchester United,https://fbref.com/en/squads/19538871/2015-2016/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2016-04-03,16:00,Premier League,Matchweek 32,Sun,Home,W,1,0,Everton,,,54.0,75341.0,Michael Carrick,4-1-4-1,Andre Marriner,Match Report,,2.0,0.0,2015-2016,Manchester United,https://fbref.com/en/squads/19538871/2015-2016/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2016-04-10,16:00,Premier League,Matchweek 33,Sun,Away,L,0,3,Tottenham,,,53.0,35761.0,Michael Carrick,4-2-3-1,Mike Dean,Match Report,,1.0,0.0,2015-2016,Manchester United,https://fbref.com/en/squads/19538871/2015-2016/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2016-04-16,15:00,Premier League,Matchweek 34,Sat,Home,W,1,0,Aston Villa,,,66.0,75411.0,Wayne Rooney,4-1-4-1,Kevin Friend,Match Report,,4.0,0.0,2015-2016,Manchester United,https://fbref.com/en/squads/19538871/2015-2016/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2016-04-20,20:00,Premier League,Matchweek 30,Wed,Home,W,2,0,Crystal Palace,,,66.0,75277.0,Wayne Rooney,4-1-4-1,Lee Mason,Match Report,,10.0,0.0,2015-2016,Manchester United,https://fbref.com/en/squads/19538871/2015-2016/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2016-05-01,14:05,Premier League,Matchweek 36,Sun,Home,D,1,1,Leicester City,,,71.0,75275.0,Wayne Rooney,4-1-4-1,Michael Oliver,Match Report,,6.0,0.0,2015-2016,Manchester United,https://fbref.com/en/squads/19538871/2015-2016/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2016-05-07,12:45,Premier League,Matchweek 37,Sat,Away,W,1,0,Norwich City,,,67.0,27132.0,Wayne Rooney,4-1-4-1,Craig Pawson,Match Report,,2.0,0.0,2015-2016,Manchester United,https://fbref.com/en/squads/19538871/2015-2016/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2016-05-10,20:30,Premier League,Matchweek 35,Tue,Away,L,2,3,West Ham,,,59.0,34602.0,Wayne Rooney,4-1-4-1,Mike Dean,Match Report,,2.0,0.0,2015-2016,Manchester United,https://fbref.com/en/squads/19538871/2015-2016/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2016-05-17,20:00,Premier League,Matchweek 38,Tue,Home,W,3,1,Bournemouth,,,66.0,74363.0,Wayne Rooney,4-1-4-1,Jonathan Moss,Match Report,,5.0,0.0,2015-2016,Manchester United,https://fbref.com/en/squads/19538871/2015-2016/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2014-08-16,12:45,Premier League,Matchweek 1,Sat,Home,L,1,2,Swansea City,,,60.0,75339.0,,3-4-1-2,Mike Dean,Match Report,,5.0,0.0,2014-2015,Manchester United,https://fbref.com/en/squads/19538871/2014-2015/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2014-08-24,16:00,Premier League,Matchweek 2,Sun,Away,D,1,1,Sunderland,,,55.0,43217.0,,3-4-1-2,Martin Atkinson,Match Report,,3.0,0.0,2014-2015,Manchester United,https://fbref.com/en/squads/19538871/2014-2015/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2014-08-30,12:45,Premier League,Matchweek 3,Sat,Away,D,0,0,Burnley,,,64.0,21099.0,,3-4-1-2,Chris Foy,Match Report,,2.0,0.0,2014-2015,Manchester United,https://fbref.com/en/squads/19538871/2014-2015/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2014-09-14,16:00,Premier League,Matchweek 4,Sun,Home,W,4,0,QPR,,,69.0,75355.0,,4-1-2-1-2◆,Philip Dowd,Match Report,,9.0,0.0,2014-2015,Manchester United,https://fbref.com/en/squads/19538871/2014-2015/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2014-09-21,13:30,Premier League,Matchweek 5,Sun,Away,L,3,5,Leicester City,,,57.0,31784.0,,4-1-2-1-2◆,Mark Clattenburg,Match Report,,5.0,0.0,2014-2015,Manchester United,https://fbref.com/en/squads/19538871/2014-2015/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2014-09-27,15:00,Premier League,Matchweek 6,Sat,Home,W,2,1,West Ham,,,57.0,75317.0,,4-1-2-1-2◆,Lee Mason,Match Report,,3.0,0.0,2014-2015,Manchester United,https://fbref.com/en/squads/19538871/2014-2015/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2014-10-05,12:00,Premier League,Matchweek 7,Sun,Home,W,2,1,Everton,,,49.0,75294.0,,4-1-2-1-2◆,Kevin Friend,Match Report,,4.0,0.0,2014-2015,Manchester United,https://fbref.com/en/squads/19538871/2014-2015/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2014-10-20,20:00,Premier League,Matchweek 8,Mon,Away,D,2,2,West Brom,,,63.0,25794.0,,4-1-4-1,Mike Dean,Match Report,,7.0,0.0,2014-2015,Manchester United,https://fbref.com/en/squads/19538871/2014-2015/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2014-10-26,16:00,Premier League,Matchweek 9,Sun,Home,D,1,1,Chelsea,,,52.0,75327.0,,4-1-4-1,Philip Dowd,Match Report,,7.0,0.0,2014-2015,Manchester United,https://fbref.com/en/squads/19538871/2014-2015/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2014-11-02,13:30,Premier League,Matchweek 10,Sun,Away,L,0,1,Manchester City,,,48.0,45358.0,,4-1-4-1,Michael Oliver,Match Report,,2.0,0.0,2014-2015,Manchester United,https://fbref.com/en/squads/19538871/2014-2015/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2014-11-08,15:00,Premier League,Matchweek 11,Sat,Home,W,1,0,Crystal Palace,,,71.0,75325.0,,4-1-4-1,Chris Foy,Match Report,,5.0,0.0,2014-2015,Manchester United,https://fbref.com/en/squads/19538871/2014-2015/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2014-11-22,17:30,Premier League,Matchweek 12,Sat,Away,W,2,1,Arsenal,,,39.0,60074.0,,3-4-1-2,Mike Dean,Match Report,,2.0,0.0,2014-2015,Manchester United,https://fbref.com/en/squads/19538871/2014-2015/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2014-11-29,15:00,Premier League,Matchweek 13,Sat,Home,W,3,0,Hull City,,,76.0,75345.0,,4-3-3,Anthony Taylor,Match Report,,7.0,0.0,2014-2015,Manchester United,https://fbref.com/en/squads/19538871/2014-2015/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2014-12-02,19:45,Premier League,Matchweek 14,Tue,Home,W,2,1,Stoke City,,,64.0,75388.0,,4-1-2-1-2◆,Jonathan Moss,Match Report,,3.0,0.0,2014-2015,Manchester United,https://fbref.com/en/squads/19538871/2014-2015/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2014-12-08,20:00,Premier League,Matchweek 15,Mon,Away,W,2,1,Southampton,,,48.0,31420.0,,3-1-4-2,Kevin Friend,Match Report,,2.0,0.0,2014-2015,Manchester United,https://fbref.com/en/squads/19538871/2014-2015/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2014-12-14,13:30,Premier League,Matchweek 16,Sun,Home,W,3,0,Liverpool,,,55.0,75331.0,,3-4-1-2,Martin Atkinson,Match Report,,6.0,0.0,2014-2015,Manchester United,https://fbref.com/en/squads/19538871/2014-2015/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2014-12-20,15:00,Premier League,Matchweek 17,Sat,Away,D,1,1,Aston Villa,,,65.0,41273.0,,3-4-1-2,Lee Mason,Match Report,,9.0,0.0,2014-2015,Manchester United,https://fbref.com/en/squads/19538871/2014-2015/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2014-12-26,15:00,Premier League,Matchweek 18,Fri,Home,W,3,1,Newcastle Utd,,,62.0,75318.0,,3-1-4-2,Mike Jones,Match Report,,4.0,0.0,2014-2015,Manchester United,https://fbref.com/en/squads/19538871/2014-2015/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2014-12-28,12:00,Premier League,Matchweek 19,Sun,Away,D,0,0,Tottenham,,,52.0,35711.0,,3-1-4-2,Jonathan Moss,Match Report,,5.0,0.0,2014-2015,Manchester United,https://fbref.com/en/squads/19538871/2014-2015/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2015-01-01,12:45,Premier League,Matchweek 20,Thu,Away,D,1,1,Stoke City,,,66.0,27203.0,,3-1-4-2,Michael Oliver,Match Report,,2.0,0.0,2014-2015,Manchester United,https://fbref.com/en/squads/19538871/2014-2015/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2015-01-11,16:00,Premier League,Matchweek 21,Sun,Home,L,0,1,Southampton,,,61.0,75395.0,,3-1-4-2,Philip Dowd,Match Report,,0.0,0.0,2014-2015,Manchester United,https://fbref.com/en/squads/19538871/2014-2015/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2015-01-17,15:00,Premier League,Matchweek 22,Sat,Away,W,2,0,QPR,,,62.0,18098.0,,3-1-4-2,Niel Swarbrick,Match Report,,7.0,0.0,2014-2015,Manchester United,https://fbref.com/en/squads/19538871/2014-2015/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2015-01-31,15:00,Premier League,Matchweek 23,Sat,Home,W,3,1,Leicester City,,,71.0,75329.0,,4-1-2-1-2◆,Martin Atkinson,Match Report,,5.0,0.0,2014-2015,Manchester United,https://fbref.com/en/squads/19538871/2014-2015/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2015-02-08,16:15,Premier League,Matchweek 24,Sun,Away,D,1,1,West Ham,,,59.0,34499.0,,4-1-2-1-2◆,Mark Clattenburg,Match Report,,6.0,0.0,2014-2015,Manchester United,https://fbref.com/en/squads/19538871/2014-2015/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2015-02-11,19:45,Premier League,Matchweek 25,Wed,Home,W,3,1,Burnley,,,57.0,75356.0,,4-1-2-1-2◆,Kevin Friend,Match Report,,7.0,1.0,2014-2015,Manchester United,https://fbref.com/en/squads/19538871/2014-2015/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2015-02-21,15:00,Premier League,Matchweek 26,Sat,Away,L,1,2,Swansea City,,,64.0,20809.0,,4-1-2-1-2◆,Niel Swarbrick,Match Report,,3.0,0.0,2014-2015,Manchester United,https://fbref.com/en/squads/19538871/2014-2015/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2015-02-28,15:00,Premier League,Matchweek 27,Sat,Home,W,2,0,Sunderland,,,73.0,75344.0,,4-2-3-1,Roger East,Match Report,,10.0,1.0,2014-2015,Manchester United,https://fbref.com/en/squads/19538871/2014-2015/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2015-03-04,19:45,Premier League,Matchweek 28,Wed,Away,W,1,0,Newcastle Utd,,,68.0,49801.0,,4-2-3-1,Anthony Taylor,Match Report,,5.0,0.0,2014-2015,Manchester United,https://fbref.com/en/squads/19538871/2014-2015/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2015-03-15,16:00,Premier League,Matchweek 29,Sun,Home,W,3,0,Tottenham,,,52.0,75112.0,,4-1-4-1,Mark Clattenburg,Match Report,,3.0,0.0,2014-2015,Manchester United,https://fbref.com/en/squads/19538871/2014-2015/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2015-03-22,13:30,Premier League,Matchweek 30,Sun,Away,W,2,1,Liverpool,,,58.0,44405.0,,4-1-4-1,Martin Atkinson,Match Report,,4.0,1.0,2014-2015,Manchester United,https://fbref.com/en/squads/19538871/2014-2015/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2015-04-04,15:00,Premier League,Matchweek 31,Sat,Home,W,3,1,Aston Villa,,,76.0,75397.0,,4-1-4-1,Roger East,Match Report,,7.0,0.0,2014-2015,Manchester United,https://fbref.com/en/squads/19538871/2014-2015/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2015-04-12,16:00,Premier League,Matchweek 32,Sun,Home,W,4,2,Manchester City,,,59.0,75313.0,,4-1-4-1,Mark Clattenburg,Match Report,,7.0,0.0,2014-2015,Manchester United,https://fbref.com/en/squads/19538871/2014-2015/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2015-04-18,17:30,Premier League,Matchweek 33,Sat,Away,L,0,1,Chelsea,,,70.0,41422.0,,4-1-4-1,Mike Dean,Match Report,,2.0,0.0,2014-2015,Manchester United,https://fbref.com/en/squads/19538871/2014-2015/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2015-04-26,13:30,Premier League,Matchweek 34,Sun,Away,L,0,3,Everton,,,65.0,39497.0,,4-1-4-1,Andre Marriner,Match Report,,4.0,0.0,2014-2015,Manchester United,https://fbref.com/en/squads/19538871/2014-2015/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2015-05-02,17:30,Premier League,Matchweek 35,Sat,Home,L,0,1,West Brom,,,80.0,75454.0,,4-1-4-1,Anthony Taylor,Match Report,,9.0,1.0,2014-2015,Manchester United,https://fbref.com/en/squads/19538871/2014-2015/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2015-05-09,17:30,Premier League,Matchweek 36,Sat,Away,W,2,1,Crystal Palace,,,63.0,25009.0,,4-1-4-1,Michael Oliver,Match Report,,4.0,1.0,2014-2015,Manchester United,https://fbref.com/en/squads/19538871/2014-2015/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2015-05-17,16:00,Premier League,Matchweek 37,Sun,Home,D,1,1,Arsenal,,,57.0,75323.0,,4-1-4-1,Mike Dean,Match Report,,4.0,0.0,2014-2015,Manchester United,https://fbref.com/en/squads/19538871/2014-2015/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2015-05-24,15:00,Premier League,Matchweek 38,Sun,Away,D,0,0,Hull City,,,59.0,24745.0,,4-1-4-1,Lee Probert,Match Report,,1.0,0.0,2014-2015,Manchester United,https://fbref.com/en/squads/19538871/2014-2015/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2013-08-17,,Premier League,Matchweek 1,Sat,Away,W,4,1,Swansea City,,,,20733.0,,4-2-3-1,Phil Dowd,Match Report,,,,2013-2014,Manchester United,https://fbref.com/en/squads/19538871/2013-2014/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2013-08-26,,Premier League,Matchweek 2,Mon,Home,D,0,0,Chelsea,,,,75032.0,,4-2-3-1,Martin Atkinson,Match Report,,,,2013-2014,Manchester United,https://fbref.com/en/squads/19538871/2013-2014/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2013-09-01,,Premier League,Matchweek 3,Sun,Away,L,0,1,Liverpool,,,,44411.0,,4-2-3-1,Andre Marriner,Match Report,,,,2013-2014,Manchester United,https://fbref.com/en/squads/19538871/2013-2014/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2013-09-14,,Premier League,Matchweek 4,Sat,Home,W,2,0,Crystal Palace,,,,75170.0,,4-2-3-1,Jon Moss,Match Report,,,,2013-2014,Manchester United,https://fbref.com/en/squads/19538871/2013-2014/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2013-09-22,,Premier League,Matchweek 5,Sun,Away,L,1,4,Manchester City,,,,47156.0,,4-2-3-1,Howard Webb,Match Report,,,,2013-2014,Manchester United,https://fbref.com/en/squads/19538871/2013-2014/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2013-09-28,,Premier League,Matchweek 6,Sat,Home,L,1,2,West Brom,,,,75042.0,,4-2-3-1,Michael Oliver,Match Report,,,,2013-2014,Manchester United,https://fbref.com/en/squads/19538871/2013-2014/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2013-10-05,,Premier League,Matchweek 7,Sat,Away,W,2,1,Sunderland,,,,45426.0,,4-2-3-1,Chris Foy,Match Report,,,,2013-2014,Manchester United,https://fbref.com/en/squads/19538871/2013-2014/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2013-10-19,,Premier League,Matchweek 8,Sat,Home,D,1,1,Southampton,,,,75220.0,,4-2-3-1,Mike Jones,Match Report,,,,2013-2014,Manchester United,https://fbref.com/en/squads/19538871/2013-2014/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2013-10-26,,Premier League,Matchweek 9,Sat,Home,W,3,2,Stoke City,,,,75274.0,,4-2-3-1,Lee Mason,Match Report,,,,2013-2014,Manchester United,https://fbref.com/en/squads/19538871/2013-2014/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2013-11-02,,Premier League,Matchweek 10,Sat,Away,W,3,1,Fulham,,,,25700.0,,4-2-3-1,Lee Probert,Match Report,,,,2013-2014,Manchester United,https://fbref.com/en/squads/19538871/2013-2014/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2013-11-10,,Premier League,Matchweek 11,Sun,Home,W,1,0,Arsenal,,,,75138.0,,4-2-3-1,Michael Oliver,Match Report,,,,2013-2014,Manchester United,https://fbref.com/en/squads/19538871/2013-2014/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2013-11-24,,Premier League,Matchweek 12,Sun,Away,D,2,2,Cardiff City,,,,28016.0,,4-2-3-1,Neil Swarbrick,Match Report,,,,2013-2014,Manchester United,https://fbref.com/en/squads/19538871/2013-2014/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2013-12-01,,Premier League,Matchweek 13,Sun,Away,D,2,2,Tottenham,,,,35884.0,,4-2-3-1,Mike Dean,Match Report,,,,2013-2014,Manchester United,https://fbref.com/en/squads/19538871/2013-2014/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2013-12-04,,Premier League,Matchweek 14,Wed,Home,L,0,1,Everton,,,,75210.0,,4-2-3-1,Martin Atkinson,Match Report,,,,2013-2014,Manchester United,https://fbref.com/en/squads/19538871/2013-2014/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2013-12-07,,Premier League,Matchweek 15,Sat,Home,L,0,1,Newcastle Utd,,,,75233.0,,4-4-2,Andre Marriner,Match Report,,,,2013-2014,Manchester United,https://fbref.com/en/squads/19538871/2013-2014/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2013-12-15,,Premier League,Matchweek 16,Sun,Away,W,3,0,Aston Villa,,,,42682.0,,4-4-1-1,Lee Mason,Match Report,,,,2013-2014,Manchester United,https://fbref.com/en/squads/19538871/2013-2014/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2013-12-21,,Premier League,Matchweek 17,Sat,Home,W,3,1,West Ham,,,,75350.0,,4-2-3-1,Mike Jones,Match Report,,,,2013-2014,Manchester United,https://fbref.com/en/squads/19538871/2013-2014/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2013-12-26,,Premier League,Matchweek 18,Thu,Away,W,3,2,Hull City,,,,24826.0,,4-2-3-1,Michael Oliver,Match Report,,,,2013-2014,Manchester United,https://fbref.com/en/squads/19538871/2013-2014/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2013-12-28,,Premier League,Matchweek 19,Sat,Away,W,1,0,Norwich City,,,,26851.0,,4-2-3-1,Phil Dowd,Match Report,,,,2013-2014,Manchester United,https://fbref.com/en/squads/19538871/2013-2014/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2014-01-01,,Premier League,Matchweek 20,Wed,Home,L,1,2,Tottenham,,,,75265.0,,4-2-3-1,Howard Webb,Match Report,,,,2013-2014,Manchester United,https://fbref.com/en/squads/19538871/2013-2014/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2014-01-11,,Premier League,Matchweek 21,Sat,Home,W,2,0,Swansea City,,,,75035.0,,4-2-3-1,Chris Foy,Match Report,,,,2013-2014,Manchester United,https://fbref.com/en/squads/19538871/2013-2014/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2014-01-19,,Premier League,Matchweek 22,Sun,Away,L,1,3,Chelsea,,,,41615.0,,4-2-3-1,Phil Dowd,Match Report,,,,2013-2014,Manchester United,https://fbref.com/en/squads/19538871/2013-2014/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2014-01-28,,Premier League,Matchweek 23,Tue,Home,W,2,0,Cardiff City,,,,75301.0,,4-4-1-1,Craig Pawson,Match Report,,,,2013-2014,Manchester United,https://fbref.com/en/squads/19538871/2013-2014/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2014-02-01,,Premier League,Matchweek 24,Sat,Away,L,1,2,Stoke City,,,,26547.0,,4-2-3-1,Neil Swarbrick,Match Report,,,,2013-2014,Manchester United,https://fbref.com/en/squads/19538871/2013-2014/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2014-02-09,,Premier League,Matchweek 25,Sun,Home,D,2,2,Fulham,,,,74966.0,,4-2-3-1,Kevin Friend,Match Report,,,,2013-2014,Manchester United,https://fbref.com/en/squads/19538871/2013-2014/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2014-02-12,,Premier League,Matchweek 26,Wed,Away,D,0,0,Arsenal,,,,60021.0,,4-2-3-1,Mark Clattenburg,Match Report,,,,2013-2014,Manchester United,https://fbref.com/en/squads/19538871/2013-2014/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2014-02-22,,Premier League,Matchweek 27,Sat,Away,W,2,0,Crystal Palace,,,,24571.0,,4-2-3-1,Michael Oliver,Match Report,,,,2013-2014,Manchester United,https://fbref.com/en/squads/19538871/2013-2014/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2014-03-08,,Premier League,Matchweek 29,Sat,Away,W,3,0,West Brom,,,,26184.0,,4-2-3-1,Jon Moss,Match Report,,,,2013-2014,Manchester United,https://fbref.com/en/squads/19538871/2013-2014/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2014-03-16,,Premier League,Matchweek 30,Sun,Home,L,0,3,Liverpool,,,,75225.0,,4-2-3-1,Mark Clattenburg,Match Report,,,,2013-2014,Manchester United,https://fbref.com/en/squads/19538871/2013-2014/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2014-03-22,,Premier League,Matchweek 31,Sat,Away,W,2,0,West Ham,,,,34237.0,,4-2-3-1,Lee Mason,Match Report,,,,2013-2014,Manchester United,https://fbref.com/en/squads/19538871/2013-2014/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2014-03-25,,Premier League,Matchweek 28,Tue,Home,L,0,3,Manchester City,,,,75203.0,,4-3-3,Michael Oliver,Match Report,,,,2013-2014,Manchester United,https://fbref.com/en/squads/19538871/2013-2014/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
