date,time,comp,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,match report,notes,sot,pkatt,season,team,url
2022-08-06,15:00,Premier League,Matchweek 1,Sat,Home,W,2,0,Aston Villa,0.6,0.7,35.0,11013.0,Lloyd Kelly,3-4-3,Peter Bankes,Match Report,,3.0,0,2022-2023,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2022-2023/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2022-08-13,15:00,Premier League,Matchweek 2,Sat,Away,L,0,4,Manchester City,0.1,1.7,33.0,53453.0,Lloyd Kelly,3-4-3,David Coote,Match Report,,1.0,0,2022-2023,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2022-2023/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2022-08-20,17:30,Premier League,Matchweek 3,Sat,Home,L,0,3,Arsenal,0.3,1.3,43.0,10423.0,Lloyd Kelly,3-1-4-2,Craig Pawson,Match Report,,1.0,0,2022-2023,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2022-2023/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2022-08-27,15:00,Premier League,Matchweek 4,Sat,Away,L,0,9,Liverpool,0.3,3.3,31.0,53328.0,Adam Smith,4-2-3-1,Stuart Attwell,Match Report,,2.0,0,2022-2023,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2022-2023/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2022-08-31,19:30,Premier League,Matchweek 5,Wed,Home,D,0,0,Wolves,0.4,1.5,35.0,10113.0,Lloyd Kelly,4-4-2,Anthony Taylor,Match Report,,2.0,0,2022-2023,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2022-2023/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2022-09-03,15:00,Premier League,Matchweek 6,Sat,Away,W,3,2,Nott'ham Forest,0.8,1.9,48.0,28720.0,Lloyd Kelly,4-2-3-1,Michael Oliver,Match Report,,3.0,0,2022-2023,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2022-2023/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2022-09-17,15:00,Premier League,Matchweek 8,Sat,Away,D,1,1,Newcastle Utd,0.7,1.9,28.0,52238.0,Adam Smith,4-2-3-1,Craig Pawson,Match Report,,3.0,0,2022-2023,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2022-2023/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2022-10-01,15:00,Premier League,Matchweek 9,Sat,Home,D,0,0,Brentford,0.4,0.9,42.0,10126.0,Adam Smith,4-4-2,Thomas Bramall,Match Report,,0.0,0,2022-2023,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2022-2023/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2022-10-08,15:00,Premier League,Matchweek 10,Sat,Home,W,2,1,Leicester City,1.1,1.0,45.0,10272.0,Adam Smith,4-4-2,Michael Salisbury,Match Report,,4.0,0,2022-2023,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2022-2023/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2022-10-15,15:00,Premier League,Matchweek 11,Sat,Away,D,2,2,Fulham,1.0,2.1,31.0,22541.0,Adam Smith,4-2-3-1,Graham Scott,Match Report,,6.0,0,2022-2023,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2022-2023/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2022-10-19,19:30,Premier League,Matchweek 12,Wed,Home,L,0,1,Southampton,1.0,1.0,54.0,10405.0,Adam Smith,3-4-3,John Brooks,Match Report,,3.0,0,2022-2023,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2022-2023/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2022-10-24,20:00,Premier League,Matchweek 13,Mon,Away,L,0,2,West Ham,0.4,1.9,45.0,62447.0,Adam Smith,4-2-3-1,David Coote,Match Report,,3.0,0,2022-2023,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2022-2023/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2022-10-29,15:00,Premier League,Matchweek 14,Sat,Home,L,2,3,Tottenham,0.5,2.0,31.0,10430.0,Adam Smith,3-5-1-1,Anthony Taylor,Match Report,,4.0,0,2022-2023,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2022-2023/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2022-11-05,15:00,Premier League,Matchweek 15,Sat,Away,L,3,4,Leeds United,1.5,2.2,40.0,36304.0,Adam Smith,4-4-2,Tony Harrington,Match Report,,5.0,0,2022-2023,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2022-2023/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2022-11-12,15:00,Premier League,Matchweek 16,Sat,Home,W,3,0,Everton,2.4,0.8,36.0,10382.0,Adam Smith,4-4-2,Craig Pawson,Match Report,,8.0,0,2022-2023,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2022-2023/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2022-12-27,17:30,Premier League,Matchweek 17,Tue,Away,L,0,2,Chelsea,0.5,1.8,40.0,40046.0,Lloyd Kelly,5-3-2,Simon Hooper,Match Report,,4.0,0,2022-2023,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2022-2023/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2022-12-31,15:00,Premier League,Matchweek 18,Sat,Home,L,0,2,Crystal Palace,0.6,1.6,59.0,9972.0,Lloyd Kelly,4-4-2,Andre Marriner,Match Report,,2.0,0,2022-2023,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2022-2023/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2023-01-03,20:00,Premier League,Matchweek 19,Tue,Away,L,0,3,Manchester Utd,0.6,2.2,42.0,73322.0,Lloyd Kelly,4-4-2,Michael Salisbury,Match Report,,4.0,0,2022-2023,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2022-2023/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2023-01-14,17:30,Premier League,Matchweek 20,Sat,Away,L,0,2,Brentford,0.6,1.4,50.0,17031.0,Lloyd Kelly,4-4-1-1,Jarred Gillett,Match Report,,2.0,0,2022-2023,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2022-2023/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2023-01-21,15:00,Premier League,Matchweek 21,Sat,Home,D,1,1,Nott'ham Forest,1.4,1.9,43.0,10248.0,Lloyd Kelly,4-4-2,Andy Madley,Match Report,,3.0,0,2022-2023,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2022-2023/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2023-02-04,15:00,Premier League,Matchweek 22,Sat,Away,L,0,1,Brighton,1.1,2.2,29.0,31600.0,Neto,4-4-1-1,Craig Pawson,Match Report,,2.0,0,2022-2023,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2022-2023/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2023-02-11,17:30,Premier League,Matchweek 23,Sat,Home,D,1,1,Newcastle Utd,1.5,1.3,34.0,10419.0,Neto,4-4-1-1,Stuart Attwell,Match Report,,4.0,0,2022-2023,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2022-2023/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2023-02-18,15:00,Premier League,Matchweek 24,Sat,Away,W,1,0,Wolves,1.1,1.3,32.0,31222.0,Neto,4-2-3-1,Michael Salisbury,Match Report,,1.0,0,2022-2023,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2022-2023/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2023-02-25,17:30,Premier League,Matchweek 25,Sat,Home,L,1,4,Manchester City,1.0,2.4,35.0,10481.0,Neto,5-4-1,Paul Tierney,Match Report,,2.0,0,2022-2023,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2022-2023/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2023-03-04,15:00,Premier League,Matchweek 26,Sat,Away,L,2,3,Arsenal,1.3,2.1,21.0,60222.0,Neto,5-4-1,Chris Kavanagh,Match Report,,4.0,0,2022-2023,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2022-2023/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2023-03-11,12:30,Premier League,Matchweek 27,Sat,Home,W,1,0,Liverpool,0.9,1.7,31.0,10536.0,Neto,4-4-1-1,John Brooks,Match Report,,2.0,0,2022-2023,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2022-2023/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2023-03-18,15:00,Premier League,Matchweek 28,Sat,Away,L,0,3,Aston Villa,1.3,3.5,44.0,41021.0,Neto,4-4-1-1,Robert Jones,Match Report,,3.0,0,2022-2023,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2022-2023/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2023-04-01,15:00,Premier League,Matchweek 29,Sat,Home,W,2,1,Fulham,2.6,0.8,43.0,10305.0,Neto,4-4-1-1,Peter Bankes,Match Report,,6.0,0,2022-2023,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2022-2023/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2023-04-04,19:45,Premier League,Matchweek 7,Tue,Home,L,0,2,Brighton,1.7,2.7,37.0,10266.0,Neto,4-4-1-1,Darren Bond,Match Report,,3.0,0,2022-2023,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2022-2023/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2023-04-08,15:00,Premier League,Matchweek 30,Sat,Away,W,1,0,Leicester City,2.0,0.7,49.0,32094.0,Neto,4-2-3-1,David Coote,Match Report,,7.0,0,2022-2023,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2022-2023/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2023-04-15,15:00,Premier League,Matchweek 31,Sat,Away,W,3,2,Tottenham,1.3,2.2,42.0,61369.0,Neto,3-4-3,Andy Madley,Match Report,,6.0,0,2022-2023,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2022-2023/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2023-04-23,14:00,Premier League,Matchweek 32,Sun,Home,L,0,4,West Ham,1.5,2.4,64.0,10465.0,Neto,3-4-3,Anthony Taylor,Match Report,,5.0,0,2022-2023,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2022-2023/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2023-04-27,19:45,Premier League,Matchweek 33,Thu,Away,W,1,0,Southampton,0.9,0.5,43.0,30414.0,Neto,3-4-3,Darren England,Match Report,,2.0,0,2022-2023,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2022-2023/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2023-04-30,14:00,Premier League,Matchweek 34,Sun,Home,W,4,1,Leeds United,1.9,1.6,42.0,10434.0,Neto,4-2-3-1,Chris Kavanagh,Match Report,,7.0,0,2022-2023,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2022-2023/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2023-05-06,15:00,Premier League,Matchweek 35,Sat,Home,L,1,3,Chelsea,1.2,1.3,35.0,10357.0,Neto,4-2-3-1,John Brooks,Match Report,,4.0,0,2022-2023,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2022-2023/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2023-05-13,15:00,Premier League,Matchweek 36,Sat,Away,L,0,2,Crystal Palace,0.3,1.5,41.0,25034.0,Neto,4-2-3-1,Michael Salisbury,Match Report,,0.0,0,2022-2023,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2022-2023/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2023-05-20,15:00,Premier League,Matchweek 37,Sat,Home,L,0,1,Manchester Utd,1.0,1.4,41.0,10240.0,Neto,4-2-3-1,Chris Kavanagh,Match Report,,4.0,0,2022-2023,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2022-2023/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2023-05-28,16:30,Premier League,Matchweek 38,Sun,Away,L,0,1,Everton,0.5,1.0,62.0,39201.0,Adam Smith,4-2-3-1,Stuart Attwell,Match Report,,1.0,0,2022-2023,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2022-2023/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2019-08-10,15:00,Premier League,Matchweek 1,Sat,Home,D,1,1,Sheffield Utd,1.3,1.3,53.0,10714.0,Steve Cook,3-4-3,Kevin Friend,Match Report,,3.0,0,2019-2020,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2019-2020/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2019-08-17,15:00,Premier League,Matchweek 2,Sat,Away,W,2,1,Aston Villa,1.6,2.0,37.0,40996.0,Steve Cook,4-4-1-1,Martin Atkinson,Match Report,,3.0,1,2019-2020,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2019-2020/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2019-08-25,14:00,Premier League,Matchweek 3,Sun,Home,L,1,3,Manchester City,2.2,3.0,26.0,10486.0,Steve Cook,5-4-1,Andre Marriner,Match Report,,7.0,0,2019-2020,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2019-2020/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2019-08-31,15:00,Premier League,Matchweek 4,Sat,Away,L,1,3,Leicester City,0.6,2.0,45.0,31613.0,Steve Cook,4-4-2,Peter Bankes,Match Report,,2.0,0,2019-2020,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2019-2020/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2019-09-15,14:00,Premier League,Matchweek 5,Sun,Home,W,3,1,Everton,1.4,1.5,41.0,10416.0,Steve Cook,4-4-2,Paul Tierney,Match Report,,6.0,0,2019-2020,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2019-2020/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2019-09-20,20:00,Premier League,Matchweek 6,Fri,Away,W,3,1,Southampton,1.2,2.5,35.0,30168.0,Steve Cook,4-4-2,Chris Kavanagh,Match Report,,3.0,0,2019-2020,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2019-2020/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2019-09-28,15:00,Premier League,Matchweek 7,Sat,Home,D,2,2,West Ham,1.9,1.6,50.0,10729.0,Steve Cook,4-4-2,Stuart Attwell,Match Report,,5.0,0,2019-2020,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2019-2020/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2019-10-06,14:00,Premier League,Matchweek 8,Sun,Away,L,0,1,Arsenal,0.6,1.2,47.0,60326.0,Steve Cook,4-4-2,Martin Atkinson,Match Report,,2.0,0,2019-2020,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2019-2020/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2019-10-19,15:00,Premier League,Matchweek 9,Sat,Home,D,0,0,Norwich City,0.7,0.4,48.0,10669.0,Steve Cook,4-4-2,Lee Mason,Match Report,,2.0,0,2019-2020,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2019-2020/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2019-10-26,15:00,Premier League,Matchweek 10,Sat,Away,D,0,0,Watford,1.0,0.8,59.0,20821.0,Steve Cook,4-4-2,Mike Dean,Match Report,,5.0,0,2019-2020,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2019-2020/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2019-11-02,12:30,Premier League,Matchweek 11,Sat,Home,W,1,0,Manchester Utd,1.9,0.8,43.0,10669.0,Steve Cook,4-4-2,Chris Kavanagh,Match Report,,6.0,0,2019-2020,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2019-2020/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2019-11-09,15:00,Premier League,Matchweek 12,Sat,Away,L,1,2,Newcastle Utd,1.8,2.4,65.0,44424.0,Steve Cook,4-4-2,Martin Atkinson,Match Report,,4.0,0,2019-2020,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2019-2020/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2019-11-23,15:00,Premier League,Matchweek 13,Sat,Home,L,1,2,Wolves,0.6,1.1,47.0,10539.0,Simon Francis,3-4-3,Simon Hooper,Match Report,,2.0,0,2019-2020,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2019-2020/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2019-11-30,15:00,Premier League,Matchweek 14,Sat,Away,L,2,3,Tottenham,1.1,2.3,48.0,59626.0,Steve Cook,4-4-2,Lee Mason,Match Report,,6.0,0,2019-2020,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2019-2020/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2019-12-03,19:30,Premier League,Matchweek 15,Tue,Away,L,0,1,Crystal Palace,0.4,0.3,68.0,23497.0,Nathan Aké,4-4-2,Anthony Taylor,Match Report,,3.0,0,2019-2020,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2019-2020/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2019-12-07,15:00,Premier League,Matchweek 16,Sat,Home,L,0,3,Liverpool,0.1,2.4,27.0,10832.0,Simon Francis,4-4-2,Chris Kavanagh,Match Report,,0.0,0,2019-2020,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2019-2020/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2019-12-14,15:00,Premier League,Matchweek 17,Sat,Away,W,1,0,Chelsea,1.0,2.1,34.0,40243.0,Simon Francis,4-5-1,Graham Scott,Match Report,,2.0,0,2019-2020,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2019-2020/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2019-12-21,15:00,Premier League,Matchweek 18,Sat,Home,L,0,1,Burnley,0.1,0.2,63.0,10020.0,Simon Francis,4-5-1,Martin Atkinson,Match Report,,0.0,0,2019-2020,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2019-2020/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2019-12-26,15:00,Premier League,Matchweek 19,Thu,Home,D,1,1,Arsenal,2.0,1.4,40.0,10234.0,Steve Cook,4-5-1,Stuart Attwell,Match Report,,4.0,0,2019-2020,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2019-2020/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2019-12-28,12:30,Premier League,Matchweek 20,Sat,Away,L,0,2,Brighton,0.5,0.8,45.0,30441.0,Steve Cook,4-4-2,Paul Tierney,Match Report,,2.0,0,2019-2020,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2019-2020/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2020-01-01,17:30,Premier League,Matchweek 21,Wed,Away,L,0,4,West Ham,0.6,2.4,57.0,59917.0,Simon Francis,4-3-3,Graham Scott,Match Report,,2.0,0,2019-2020,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2019-2020/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2020-01-12,14:00,Premier League,Matchweek 22,Sun,Home,L,0,3,Watford,0.4,2.0,57.0,10384.0,Simon Francis,4-4-2,Mike Dean,Match Report,,1.0,0,2019-2020,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2019-2020/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2020-01-18,15:00,Premier League,Matchweek 23,Sat,Away,L,0,1,Norwich City,0.7,1.8,35.0,26781.0,Steve Cook,4-3-3,Paul Tierney,Match Report,,3.0,0,2019-2020,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2019-2020/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2020-01-21,19:30,Premier League,Matchweek 24,Tue,Home,W,3,1,Brighton,1.4,1.8,34.0,10065.0,Simon Francis,4-4-1-1,Kevin Friend,Match Report,,3.0,0,2019-2020,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2019-2020/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2020-02-01,15:00,Premier League,Matchweek 25,Sat,Home,W,2,1,Aston Villa,2.2,1.7,40.0,10722.0,Simon Francis,4-3-3,Anthony Taylor,Match Report,,6.0,0,2019-2020,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2019-2020/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2020-02-09,14:00,Premier League,Matchweek 26,Sun,Away,L,1,2,Sheffield Utd,1.4,1.9,45.0,30361.0,Simon Francis,4-5-1,Jonathan Moss,Match Report,,2.0,0,2019-2020,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2019-2020/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2020-02-22,15:00,Premier League,Matchweek 27,Sat,Away,L,0,3,Burnley,1.8,3.2,58.0,18227.0,Simon Francis,4-3-3,Mike Dean,Match Report,,4.0,0,2019-2020,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2019-2020/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2020-02-29,15:00,Premier League,Matchweek 28,Sat,Home,D,2,2,Chelsea,1.4,1.9,27.0,10667.0,Steve Cook,4-3-3,Andre Marriner,Match Report,,5.0,0,2019-2020,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2019-2020/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2020-03-07,12:30,Premier League,Matchweek 29,Sat,Away,L,1,2,Liverpool,1.4,1.8,26.0,53323.0,Steve Cook,4-1-4-1,Paul Tierney,Match Report,,3.0,0,2019-2020,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2019-2020/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2020-06-20,19:45,Premier League,Matchweek 30,Sat,Home,L,0,2,Crystal Palace,0.5,0.8,58.0,,Steve Cook,4-1-4-1,Stuart Attwell,Match Report,,1.0,0,2019-2020,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2019-2020/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2020-06-24,18:00,Premier League,Matchweek 31,Wed,Away,L,0,1,Wolves,0.1,1.7,46.0,,Steve Cook,4-5-1,Michael Oliver,Match Report,,0.0,0,2019-2020,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2019-2020/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2020-07-01,18:00,Premier League,Matchweek 32,Wed,Home,L,1,4,Newcastle Utd,1.6,1.8,55.0,,Steve Cook,4-4-2,Kevin Friend,Match Report,,1.0,0,2019-2020,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2019-2020/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2020-07-04,15:00,Premier League,Matchweek 33,Sat,Away,L,2,5,Manchester Utd,1.8,2.5,32.0,,Nathan Aké,4-4-2,Mike Dean,Match Report,,2.0,1,2019-2020,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2019-2020/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2020-07-09,18:00,Premier League,Matchweek 34,Thu,Home,D,0,0,Tottenham,1.4,0.5,37.0,,Nathan Aké,4-4-2,Paul Tierney,Match Report,,2.0,0,2019-2020,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2019-2020/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2020-07-12,19:00,Premier League,Matchweek 35,Sun,Home,W,4,1,Leicester City,2.5,1.5,44.0,,Nathan Aké,4-4-2,Stuart Attwell,Match Report,,3.0,1,2019-2020,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2019-2020/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2020-07-15,18:00,Premier League,Matchweek 36,Wed,Away,L,1,2,Manchester City,1.6,0.7,29.0,,Steve Cook,4-1-4-1,Lee Mason,Match Report,,3.0,0,2019-2020,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2019-2020/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2020-07-19,14:00,Premier League,Matchweek 37,Sun,Home,L,0,2,Southampton,0.5,2.5,44.0,,Steve Cook,4-4-2,Craig Pawson,Match Report,,3.0,0,2019-2020,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2019-2020/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2020-07-26,16:00,Premier League,Matchweek 38,Sun,Away,W,3,1,Everton,1.5,1.7,31.0,,Steve Cook,4-4-2,Chris Kavanagh,Match Report,,6.0,1,2019-2020,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2019-2020/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2018-08-11,15:00,Premier League,Matchweek 1,Sat,Home,W,2,0,Cardiff City,2.2,1.4,63.0,10353.0,Andrew Surman,4-4-2,Kevin Friend,Match Report,,3.0,1,2018-2019,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2018-2019/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2018-08-18,15:00,Premier League,Matchweek 2,Sat,Away,W,2,1,West Ham,1.3,1.2,39.0,56888.0,Andrew Surman,4-4-2,Stuart Attwell,Match Report,,5.0,0,2018-2019,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2018-2019/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2018-08-25,15:00,Premier League,Matchweek 3,Sat,Home,D,2,2,Everton,2.2,0.6,50.0,10654.0,Andrew Surman,4-4-2,Lee Probert,Match Report,,4.0,1,2018-2019,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2018-2019/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2018-09-01,15:00,Premier League,Matchweek 4,Sat,Away,L,0,2,Chelsea,0.9,1.1,28.0,40178.0,Simon Francis,3-4-3,Lee Mason,Match Report,,1.0,0,2018-2019,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2018-2019/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2018-09-15,15:00,Premier League,Matchweek 5,Sat,Home,W,4,2,Leicester City,2.3,2.3,47.0,10543.0,Steve Cook,4-4-2,Craig Pawson,Match Report,,4.0,1,2018-2019,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2018-2019/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2018-09-22,15:00,Premier League,Matchweek 6,Sat,Away,L,0,4,Burnley,1.0,2.1,62.0,18636.0,Andrew Surman,4-4-2,Anthony Taylor,Match Report,,5.0,0,2018-2019,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2018-2019/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
